ID1,HHID,NRO_ORDEN_ID,QH30M,QH31M,QH32M_M,QH32M_Y,QH33M
2025,      751801001,1,2,87,9,2022, 
2025,      752204001,1,2,55,8,2023, 
2025,      752204101,1,1,0,8,2025, 
2025,      752211601,1,2,53,3,2023, 
2025,      752808901,1,2,53,5,2022, 
2025,      752812801,1,1,12,12,2020, 
2025,      752903001,1,1,89,9,2023, 
2025,      753006401,1,2,65,5,2025, 
2025,      753010601,1,1,73,1,2024, 
2025,      753105901,1,1,77,12,2024, 
2025,      753202401,1,1,74,10,2021, 
2025,      753202401,2,2,42,1,2023,4
2025,      753202401,3,1,18,1,2024, 
2025,      753208201,1,1,30,8,2022, 
2025,      753501301,1,2,90,10,2024, 
2025,      753501501,1,2,99,4,2024, 
2025,      753600701,1,1,68,11,2025, 
2025,      753602601,1,1,100,8,2025, 
2025,      753705401,1,1,0,5,2021, 
2025,      753806201,1,1,5,1,2022, 
2025,      753903001,1,2,72,9,2022, 
2025,      753904201,1,1,79,5,2024, 
2025,      754004101,1,1,91,4,2023, 
2025,      754103601,1,1,65,3,2023, 
2025,      754103601,2,2,60,6,2023, 
2025,      754507701,1,2,68,1,2025, 
2025,      754709801,1,1,22,11,2024, 
2025,      755002701,1,2,56,8,2023, 
2025,      755003301,1,1,32,5,2023, 
2025,      755301901,1,1,8,11,2023, 
2025,      755605401,1,2,76,8,2022, 
2025,      755700701,1,2,65,7,2025, 
2025,      755906501,1,1,68,9,2022, 
2025,      756002501,1,1,77,2,2021, 
2025,      756003701,1,2,63,3,2022, 
2025,      756003701,2,2,87,9,2022, 
2025,      756004801,1,2,90,8,2023, 
2025,      756402801,1,2,68,1,2020, 
2025,      756412501,1,1,34,4,2021, 
2025,      756513101,1,1,68,12,2023, 
2025,      756704401,1,1,53,5,2020, 
2025,      756713901,1,1,62,5,2022, 
2025,      756900201,1,1,67,6,2021, 
2025,      756902001,1,2,71,3,2021, 
2025,      757100401,1,1,54,7,2022, 
2025,      757101401,1,2,84,1,2021, 
2025,      757201001,1,1,64,2,2024, 
2025,      757408201,1,1,10,6,2025, 
2025,      757507801,1,2,60,8,2020, 
2025,      757704901,1,1,26,12,2021, 
2025,      757705601,1,2,24,11,2020,4
2025,      757803801,1,2,2,10,2021, 
2025,      757808501,1,1,74,9,2022, 
2025,      758104301,1,1,90,10,2024, 
2025,      758216201,1,2,59,9,2023, 
2025,      758310001,1,1,55,8,2022, 
2025,      758413001,1,1,69,2,2020, 
2025,      758505201,1,2,62,9,2024, 
2025,      758508901,1,2,35,11,2021,4
2025,      758602201,1,2,45,1,2021,4
2025,      758607101,1,1,47,12,2024, 
2025,      758611401,1,1,77,6,2022, 
2025,      758804001,1,1,69,5,2024, 
2025,      758806001,1,1,85,1,2025, 
2025,      758806301,1,2,53,3,2023, 
2025,      758813101,1,2,67,4,2022, 
2025,      759006301,1,2,50,10,2024, 
2025,      759100601,1,1,50,4,2025, 
2025,      759102401,1,2,78,11,2024, 
2025,      759103601,1,1,36,2,2021, 
2025,      759204801,1,1,29,5,2024, 
2025,      759300201,1,1,72,4,2022, 
2025,      759505901,1,2,82,5,2022, 
2025,      759711701,1,1,66,6,2021, 
2025,      759802001,1,2,29,7,2024,4
