ID1,HHID,QHCLUSTER,QHNUMBER,QHHOME,QH91,QH93,QH95,QH96,QH96A,QH96M,QH96AC,QH97D,QH97M,QH97A,QH99,QH101,QH103,QH106,QHVIOLEN,QH100B
2025,      437307901,4373,79,1, ,2,2, , , , , , , ,2,2,2,2,2,2
2025,      437309901,4373,99,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      437310001,4373,100,1,2,2,2, , , , , , , , ,2,2,2,3,2
2025,      437310201,4373,102,1,2,2,2, , , , , , , , ,2,2,2,4,2
2025,      437310601,4373,106,1,2,2,2, , , , , , , ,2,2,2, ,0, 
2025,      437311901,4373,119,1, ,2,2, , , , , , , ,2,2,2, ,3,2
2025,      437312301,4373,123,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      437400401,4374,4,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      437401401,4374,14,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      437403501,4374,35,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      437403701,4374,37,1,2,2,2, , , , , , , , ,2,2, ,0, 
2025,      437406401,4374,64,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      437406601,4374,66,1,2,2,2, , , , , , , ,2,2,2, ,3,2
2025,      437406801,4374,68,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      437407301,4374,73,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      437408201,4374,82,1,2,2,2, , , , , , , , ,2,2,1,2,2
2025,      437501102,4375,11,2, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      437501301,4375,13,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      437501801,4375,18,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      437502801,4375,28,1, ,2,2, , , , , , , , ,2,2,2,3,2
2025,      437504401,4375,44,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      437505001,4375,50,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      437506601,4375,66,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      437507301,4375,73,1,2,2,2, , , , , , , , ,2,2,2,1,2
2025,      437508101,4375,81,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      437509001,4375,90,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      437601101,4376,11,1, ,2,1,1,13,1,2, , , ,1,2,2,2,5,2
2025,      437601301,4376,13,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      437601801,4376,18,1, ,2,2, , , , , , , , ,2,1, ,0, 
2025,      437602301,4376,23,1,2,2,2, , , , , , , , ,2,1, ,0, 
2025,      437602401,4376,24,1, ,2,2, , , , , , , ,2,2,1, ,0, 
2025,      437605101,4376,51,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      437605301,4376,53,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      437605801,4376,58,1,2,2,2, , , , , , , , ,2,1, ,0,2
2025,      437606101,4376,61,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      437606201,4376,62,1, ,2,2, , , , , , , ,1,1,2,2,4,2
2025,      437606501,4376,65,1, ,2,1,2,2,1,2, , , , ,1,1,2,2,1
2025,      437606601,4376,66,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      437700401,4377,4,1,2,2,1,2,5,1,2, , , , ,2,2, ,3,2
2025,      437702001,4377,20,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      437702501,4377,25,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      437703101,4377,31,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      437703301,4377,33,1, ,2,2, , , , , , , ,2,2,2, ,3,2
2025,      437703801,4377,38,1, ,2,1,2,9,4,2, , , ,1,2,2, ,3,2
2025,      437703901,4377,39,1, ,2,2, , , , , , , ,1,2,2, ,2,2
2025,      437704001,4377,40,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      437705301,4377,53,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      437706101,4377,61,1,2,2,1,1,13,3,2, , , , ,2,2, ,2,2
2025,      437706401,4377,64,1, ,2,1,2,12,4,2, , , ,1,1,1,2,2,2
2025,      437707001,4377,70,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      437803601,4378,36,1,2,2,2, , , , , , , , ,1,2,2,4,1
2025,      437804101,4378,41,1,2,2,1,2,8,0,2, , , , ,1,2,2,2,2
2025,      437804401,4378,44,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      437804501,4378,45,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      437815001,4378,150,1,2,2,2, , , , , , , , ,1,2,2,5,1
2025,      437815101,4378,151,1,2,2,1,2,10,0,2, , , , ,2,2, ,2,2
2025,      437815201,4378,152,1, ,2,1,2,5,0,2, , , , ,1,2,2,2,1
2025,      437815301,4378,153,1,2,2,1,2,4,0,2, , , , ,2,2, ,2,2
2025,      437815401,4378,154,1, ,2,1,1,9,0,2, , , , ,1,1, ,1,2
2025,      437815501,4378,155,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      437815601,4378,156,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      437815701,4378,157,1, ,2,2, , , , , , , , ,1,1, ,1,2
2025,      437815801,4378,158,1, ,2,2, , , , , , , , ,1,2, ,2,2
2025,      437815901,4378,159,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      437902301,4379,23,1,2,2,1,2,3,0,2, , , , ,2,2, ,2,2
2025,      437902401,4379,24,1,2,2,1,2,13,11,2, , , ,1,2,2, ,0, 
2025,      437902601,4379,26,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      437902701,4379,27,1,2,2,2, , , , , , , , ,2,2, ,0, 
2025,      437902801,4379,28,1, ,2,1,1,8,0,2, , , , ,2,2, ,1,2
2025,      437903401,4379,34,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      437903501,4379,35,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      437903601,4379,36,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      437905201,4379,52,1, ,2,1,2,6,0,2, , , , ,2,2, ,2,2
2025,      437905301,4379,53,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      437905401,4379,54,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      437905601,4379,56,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      438000101,4380,1,1, ,2,1,2,5,0,2, , , , ,1,1,2,2,1
2025,      438000201,4380,2,1, ,2,1,2,7,0,2, , , , ,1,1, ,2,2
2025,      438000301,4380,3,1, ,2,1,2,13,11,2, , , , ,2,1, ,2,2
2025,      438000401,4380,4,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      438000501,4380,5,1,2,2,1,1,7,0,2, , , , ,2,2, ,1,2
2025,      438003501,4380,35,1, ,2,1,2,5,0,2, , , , ,2,2, ,2,2
2025,      438003601,4380,36,1,2,2,1,1,13,0,2, , , , ,1,1,2,3,1
2025,      438003701,4380,37,1, ,2,1,2,13,0,2, , , , ,1,1,2,2,1
2025,      438003801,4380,38,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      438003901,4380,39,1, ,2,2, , , , , , , , ,2,1, ,0, 
2025,      438004301,4380,43,1,2,2,1,2,13,11,2, , , , ,1,1,2,5,1
2025,      438004401,4380,44,1, ,2,2, , , , , , , ,1,2,1, ,1,2
2025,      438004501,4380,45,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      438004601,4380,46,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      438004701,4380,47,1, ,2,1,2,13,11,1,5,7,2006, ,2,2, ,0, 
2025,      438100501,4381,5,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      438100801,4381,8,1, ,2,2, , , , , , , , ,2,2,2,1,2
2025,      438101301,4381,13,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      438101501,4381,15,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      438101901,4381,19,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      438102101,4381,21,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      438103101,4381,31,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      438105301,4381,53,1, ,2,2, , , , , , , , ,1,2, ,1,2
2025,      438106201,4381,62,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      438107901,4381,79,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      438108201,4381,82,1,2,2,1,1,10,6,2, , , , ,1,2,2,1,1
2025,      438200101,4382,1,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      438200201,4382,2,1, ,2,1,2,10,5,2, , , , ,1,2,2,2,1
2025,      438200301,4382,3,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      438200401,4382,4,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      438200501,4382,5,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      438200601,4382,6,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      438200701,4382,7,1, ,2,2, , , , , , , , ,1,2,2,2,1
2025,      438200801,4382,8,1,2,2,2, , , , , , , , ,2,2, ,3,2
2025,      438200901,4382,9,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      438207001,4382,70,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      438207101,4382,71,1,2,2,2, , , , , , , , ,1,2,2,2,1
2025,      438207201,4382,72,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      438207301,4382,73,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      438207401,4382,74,1, ,2,2, , , , , , , , ,2,2, ,3,2
2025,      438300101,4383,1,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      438300201,4383,2,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      438303901,4383,39,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      438304001,4383,40,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      438304101,4383,41,1, ,2,2, , , , , , , , ,2,2,2,1,2
2025,      438304201,4383,42,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      438304301,4383,43,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      438400301,4384,3,1,2,2,2, , , , , , , , ,2,2, ,3,2
2025,      438401801,4384,18,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      438403501,4384,35,1,2,2,2, , , , , , , , ,2,2,1,2,2
2025,      438403901,4384,39,1,2,2,2, , , , , , , , ,2,2,2,1,2
2025,      438406901,4384,69,1, ,2,2, , , , , , , , ,2,2,2,2,1
2025,      438407901,4384,79,1,2,2,2, , , , , , , , ,1,2,2,1,2
2025,      438408101,4384,81,1,2,2,1,2,7,6,2, , , , ,2,2,1,2,2
2025,      438410901,4384,109,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      438411301,4384,113,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      438500901,4385,9,1, ,2,2, , , , , , , ,1,2,1, ,0,2
2025,      438501101,4385,11,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      438505801,4385,58,1, ,2,2, , , , , , , , ,2,2,1,2,2
2025,      438506301,4385,63,1,2,2,2, , , , , , , , ,2,2, ,3,2
2025,      438509501,4385,95,1,2,2,2, , , , , , , , ,2,2,1,2,2
2025,      438509701,4385,97,1, ,2,2, , , , , , , , ,2,2,1,2,2
2025,      438509901,4385,99,1,2,2,1,2,1,1,2, , , , ,1,2,1,2,2
2025,      438517701,4385,177,1, ,2,2, , , , , , , , ,1,2, ,2,2
2025,      438518301,4385,183,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      438601701,4386,17,1, ,2,1,1,1,3,2, , , , ,1,2,1,3,2
2025,      438603401,4386,34,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      438604201,4386,42,1, ,2,2, , , , , , , , ,1,2, ,2,2
2025,      438604301,4386,43,1, ,2,1,2,1,10,2, , , , ,1,2,2,2,2
2025,      438604401,4386,44,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      438604901,4386,49,1,2,2,2, , , , , , , , ,1,2,2,2,1
2025,      438606201,4386,62,1, ,2,1,2,0,2,2, , , , ,1,2,2,2,1
2025,      438608201,4386,82,1,2,2,2, , , , , , , , ,2,2,1,2,2
2025,      438610501,4386,105,1, ,2,2, , , , , , , , ,2,2,2,2,1
2025,      438610801,4386,108,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      438700401,4387,4,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      438700901,4387,9,1, ,2,2, , , , , , , , ,2,2,2,1,2
2025,      438701601,4387,16,1,1,2,1,1,10,0,2, , , , ,1,2,2,6,2
2025,      438703601,4387,36,1, ,2,2, , , , , , , , ,2,2,2,1,2
2025,      438703701,4387,37,1, ,2,1,1,2,0,2, , , , ,1,2,2,1,1
2025,      438704301,4387,43,1, ,2,1,2,6,0,2, , , , ,2,2,2,2,2
2025,      438707501,4387,75,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      438708301,4387,83,1, ,2,2, , , , , , , , ,1,2,2,1,2
2025,      438710601,4387,106,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      438800201,4388,2,1,2,2,1,2,13,11,2, , , , ,2,2, ,0, 
2025,      438800301,4388,3,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      438800701,4388,7,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      438803501,4388,35,1, ,2,2, , , , , , , , ,1,2, ,2,2
2025,      438804701,4388,47,1,2,2,2, , , , , , , , ,2,2,2,1,1
2025,      438804801,4388,48,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      438807201,4388,72,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      438807901,4388,79,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      438808201,4388,82,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      438808701,4388,87,1, ,2,1,2,1,0,2, , , , ,1,2,2,2,1
2025,      438900501,4389,5,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      438901001,4389,10,1, ,2,2, , , , , , , , ,2,2,2,2,1
2025,      438902101,4389,21,1, ,2,2, , , , , , , , ,2,2,2,2,1
2025,      438903001,4389,30,1,2,2,2, , , , , , , , ,2,2, ,0, 
2025,      438903901,4389,39,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      438904001,4389,40,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      438908301,4389,83,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      438912201,4389,122,1, ,2,2, , , , , , , , ,1,2,2,4,2
2025,      438912301,4389,123,1, ,2,2, , , , , , , , ,1,2, ,2,2
2025,      439000701,4390,7,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      439002201,4390,22,1,2,2,1,2,2,98,2, , , , ,1,2,2,3,2
2025,      439002501,4390,25,1,2,2,1,2,2,2,2, , , , ,2,2, ,2,2
2025,      439004101,4390,41,1, ,2,2, , , , , , , , ,2,2,2,2,1
2025,      439006501,4390,65,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      439007001,4390,70,1,2,2,2, , , , , , , , ,2,2,2,1,2
2025,      439008201,4390,82,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      439008601,4390,86,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      439009301,4390,93,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      439103101,4391,31,1,2,2,1,2,10,0,2, , , ,1,1,2, ,2,2
2025,      439103201,4391,32,1,2,2,1,3,3,5,2, , , , ,1,2,2,3,1
2025,      439103301,4391,33,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      439103501,4391,35,1,2,2,1,1,8,5,2, , , , ,1,2,2,1,1
2025,      439103601,4391,36,1,2,2,1,2,1,0,2, , , , ,1,2,2,2,1
2025,      439104601,4391,46,1, ,2,1,1,13,0,2, , , ,1,2,2, ,1,2
2025,      439105001,4391,50,1,2,2,1,2,13,0,2, , , , ,1,2,2,5,2
2025,      439105101,4391,51,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      439105201,4391,52,1,2,2,2, , , , , , , , ,2,2, ,0, 
2025,      439105501,4391,55,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      439108301,4391,83,1, ,2,1,1,1,0,2, , , , ,1,2,2,1,1
2025,      439108401,4391,84,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      439108901,4391,89,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      439109201,4391,92,1, ,2,1,2,1,4,2, , , , ,2,2,2,2,1
2025,      439109601,4391,96,1, ,2,1,2,9,0,2, , , , ,2,1, ,3,2
2025,      439201301,4392,13,1, ,2,1,1,0,8,2, , , , ,1,2,2,1,1
2025,      439201401,4392,14,1,2,2,2, , , , , , , , ,1,2,2,3,2
2025,      439201601,4392,16,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      439201701,4392,17,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      439201801,4392,18,1, ,2,2, , , , , , , , ,1,2, ,2,2
2025,      439205301,4392,53,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      439205401,4392,54,1,2,2,2, , , , , , , , ,2,2, ,5,2
2025,      439205501,4392,55,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      439205601,4392,56,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      439209401,4392,94,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      439209501,4392,95,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      439209601,4392,96,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      439209701,4392,97,1, ,2,1,1,0,2,2, , , , ,1,2,2,1,1
2025,      439209801,4392,98,1,2,2,1,2,2,6,2, , , , ,2,2,2,2,2
2025,      439303401,4393,34,1,2,2,2, , , , , , , , ,2,2, ,0, 
2025,      439303501,4393,35,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      439303601,4393,36,1, ,2,1,2,1,0,2, , , , ,1,2,2,2,2
2025,      439303701,4393,37,1,2,2,2, , , , , , , , ,2,2, ,3,2
2025,      439303901,4393,39,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      439305501,4393,55,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      439305601,4393,56,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      439305701,4393,57,1, ,2,2, , , , , , , ,1,2,1, ,0, 
2025,      439305901,4393,59,1, ,2,1,2,10,4,2, , , , ,1,2,2,2,2
2025,      439306001,4393,60,1,2,2,1,2,1,0,2, , , , ,1,2,2,2,1
2025,      439312801,4393,128,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      439312901,4393,129,1,2,2,1,2,6,4,2, , , , ,2,2,2,2,1
2025,      439313001,4393,130,1,2,2,1,1,1,5,2, , , , ,1,2,2,1,1
2025,      439313401,4393,134,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      439313701,4393,137,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      439400401,4394,4,1,2,2,1,2,0,6,2, , , ,1,1,2,2,2,1
2025,      439400501,4394,5,1,2,2,1,2,10,0,2, , , , ,1,2, ,1,2
2025,      439400601,4394,6,1,2,2,2, , , , , , , , ,1,2,2,1,1
2025,      439400701,4394,7,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      439400801,4394,8,1, ,2,2, , , , , , , ,1,2,2, ,2,2
2025,      439405701,4394,57,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      439405801,4394,58,1, ,2,1,1,8,0,2, , , , ,2,2, ,2,2
2025,      439405901,4394,59,1, ,2,1,2,10,6,2, , , , ,2,2,2,2,2
2025,      439406101,4394,61,1,2,2,1,2,0,9,2, , , ,2,2,2,2,3,1
2025,      439406401,4394,64,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      439412201,4394,122,1, ,2,1,2,0,8,2, , , , ,1,1,2,2,1
2025,      439412401,4394,124,1, ,2,1,1,5,0,2, , , , ,2,1, ,0,2
2025,      439412501,4394,125,1,2,2,1,2,13,0,2, , , , ,2,2, ,2,2
2025,      439412601,4394,126,1, ,2,2, , , , , , , , ,2,1, ,0, 
2025,      439412701,4394,127,1,2,2,1,2,10,0,2, , , , ,2,2,2,8,1
2025,      439501001,4395,10,1, ,2,2, , , , , , , , ,2,1, ,1,2
2025,      439501701,4395,17,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      439501901,4395,19,1,2,2,1,1,1,2,2, , , , ,1,2,2,1,1
2025,      439502201,4395,22,1,2,2,2, , , , , , , ,1,2,2, ,3,2
2025,      439502501,4395,25,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      439503701,4395,37,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      439504001,4395,40,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      439504601,4395,46,1,2,2,1,1,3,2,2, , , , ,1,2,2,1,2
2025,      439504901,4395,49,1, ,2,2, , , , , , , , ,1,2, ,1,2
2025,      439505101,4395,51,1, ,2,1,1,5,2,2, , , , ,2,1, ,1,2
2025,      439506301,4395,63,1, ,2,1,1,11,0,2, , , , ,2,2, ,0,2
2025,      439508201,4395,82,1, ,2,1,2,1,8,2, , , , ,1,2,2,2,1
2025,      439600701,4396,7,1, ,2,2, , , , , , , ,1,2,1, ,0, 
2025,      439600901,4396,9,1,1,2,2, , , , , , , , ,2,2, ,2,2
2025,      439602201,4396,22,1, ,2,1,2,1,3,2, , , , ,1,2,2,2,1
2025,      439602401,4396,24,1, ,2,2, , , , , , , , ,1,2,2,2,2
2025,      439603501,4396,35,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      439603801,4396,38,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      439603901,4396,39,1, ,2,2, , , , , , , ,2,2,1, ,0, 
2025,      439604501,4396,45,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      439604801,4396,48,1,2,2,2, , , , , , , , ,2,2,2,2,1
2025,      439605101,4396,51,1, ,2,1,2,13,98,2, , , , ,2,1, ,2,2
2025,      439605501,4396,55,1,2,2,1,2,13,0,2, , , , ,2,2, ,0, 
2025,      439605901,4396,59,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      439606001,4396,60,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      439704201,4397,42,1, ,2,1,1,8,4,2, , , , ,1,1,2,1,2
2025,      439704301,4397,43,1,2,2,1,2,13,0,2, , , , ,2,1, ,0, 
2025,      439704501,4397,45,1,2,2,1,2,7,4,2, , , , ,2,2, ,4,2
2025,      439704601,4397,46,1,2,2,1,1,1,1,2, , , , ,1,2,2,1,1
2025,      439708201,4397,82,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      439708401,4397,84,1, ,2,2, , , , , , , , ,1,2,2,1,1
2025,      439708601,4397,86,1, ,2,2, , , , , , , , ,2,1, ,0, 
2025,      439709101,4397,91,1, ,2,1,1,3,1,2, , , , ,2,2,2,1,2
2025,      439712101,4397,121,1, ,2,2, , , , , , , ,1,2,1, ,0, 
2025,      439712201,4397,122,1,2,2,2, , , , , , , , ,2,1, ,3,2
2025,      439712301,4397,123,1,2,2,2, , , , , , , , ,2,1, ,3,2
2025,      439712501,4397,125,1, ,2,2, , , , , , , , ,1,1, ,3,2
2025,      439801101,4398,11,1,2,2,1,1,1,0,2, , , , ,2,2,2,2,1
2025,      439801501,4398,15,1, ,2,2, , , , , , , , ,1,1, ,2,2
2025,      439801901,4398,19,1, ,2,1,1,5,0,2, , , , ,2,1, ,0,2
2025,      439802101,4398,21,1, ,2,1,1,5,0,2, , , , ,1,2,2,1,1
2025,      439802401,4398,24,1,2,2,1,1,4,0,2, , , , ,2,2, ,1,2
2025,      439803501,4398,35,1,1,2,2, , , , , , , , ,2,2, ,2,2
2025,      439803701,4398,37,1,2,2,1,1,0,6,2, , , , ,1,2,2,1,1
2025,      439804101,4398,41,1,2,2,2, , , , , , , , ,1,2,2,2,2
2025,      439804801,4398,48,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      439805601,4398,56,1,2,2,2, , , , , , , , ,2,2, ,2,2
2025,      439805901,4398,59,1,2,2,2, , , , , , , , ,2,2, ,1,2
2025,      439806101,4398,61,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      439806401,4398,64,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      439807301,4398,73,1,2,2,1,2,4,0,2, , , , ,2,2, ,2,2
2025,      439807801,4398,78,1,2,2,2, , , , , , , , ,2,1, ,3,2
2025,      439900101,4399,1,1, ,2,1,2,6,9,2, , , , ,1,2,2,2,1
2025,      439900401,4399,4,1, ,2,2, , , , , , , ,2,2,2, ,0, 
2025,      439900501,4399,5,1, ,2,1,2,6,3,2, , , , ,1,2,2,2,1
2025,      439900601,4399,6,1, ,2,2, , , , , , , , ,1,2,2,1,1
2025,      439900701,4399,7,1, ,2,2, , , , , , , , ,2,2, ,0, 
2025,      439913601,4399,136,1, ,2,2, , , , , , , , ,2,2,2,3,2
2025,      439913701,4399,137,1,2,2,2, , , , , , , , ,1,2,2,2,1
2025,      439914001,4399,140,1,2,2,1,2,2,0,2, , , , ,2,2, ,2,2
2025,      439918901,4399,189,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      439919001,4399,190,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      439919101,4399,191,1, ,2,1,2,10,6,2, , , , ,2,2, ,2,2
2025,      439919201,4399,192,1, ,2,1,2,1,0,2, , , , ,1,2,2,2,1
2025,      439919301,4399,193,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      440001101,4400,11,1,2,2,1,1,5,4,2, , , , ,1,2, ,2,2
2025,      440001201,4400,12,1, ,2,1,2,4,6,2, , , , ,1,2,2,2,1
2025,      440001301,4400,13,1, ,2,2, , , , , , , , ,1,1,2,2,1
2025,      440001401,4400,14,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      440001501,4400,15,1, ,2,2, , , , , , , ,1,2,2, ,0, 
2025,      440001701,4400,17,1, ,2,1,2,7,0,2, , , , ,1,2,2,2,1
2025,      440002301,4400,23,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      440002401,4400,24,1, ,2,1,2,11,6,2, , , , ,1,2,2,2,2
2025,      440002501,4400,25,1, ,2,1,1,8,3,2, , , ,1,2,2, ,1,2
2025,      440003401,4400,34,1, ,2,1,1,2,3,2, , , , ,2,2, ,0, 
2025,      440008101,4400,81,1, ,2,1,1,1,6,2, , , , ,2,2, ,0, 
2025,      440008201,4400,82,1,2,2,1,2,6,0,2, , , , ,1,2,2,2,1
2025,      440008301,4400,83,1, ,2,2, , , , , , , , ,1,2, ,2,2
2025,      440008401,4400,84,1, ,2,2, , , , , , , ,2,2,1, ,0, 
2025,      440008501,4400,85,1, ,2,2, , , , , , , ,1,2,1, ,0, 
2025,      440100201,4401,2,1, ,2,2, , , , , , , , ,2,2, ,1,2
2025,      440102001,4401,20,1,2,2,2, , , , , , , , ,2,2,2,1,2
2025,      440103601,4401,36,1, ,2,2, , , , , , , , ,2,2, ,2,2
2025,      440103701,4401,37,1,2,2,2, , , , , , , , ,2,2,2,2,2
2025,      440104001,4401,40,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      440110701,4401,107,1, ,2,2, , , , , , , , ,2,2,2,2,2
2025,      440110901,4401,109,1,2,2,2, , , , , , , , ,1,2, ,2,2
2025,      440111001,4401,110,1, ,2,2, , , , , , , , ,2,2,2,2,2
