ID1,HHID,HVIDX,QHCLUSTER,QHNUMBER,QHHOME,PS102_1A,PS102_1M,PS102_1S,PS4
2025,      449203801,6,4492,38,1,1,3,2,1
2025,      449302101,2,4493,21,1,6,0,2,1
2025,      449404201,5,4494,42,1,0,6,2,1
2025,      449405301,3,4494,53,1,0,1,2,1
2025,      449501701,3,4495,17,1,8,1,1,1
2025,      449501701,4,4495,17,1,2,1,2,2
2025,      449506501,3,4495,65,1,1,2,2,1
2025,      449507901,5,4495,79,1,7,2,1,1
2025,      449507901,6,4495,79,1,3,2,2,2
2025,      449508001,6,4495,80,1,2,2,2,1
2025,      449703501,5,4497,35,1,2,0,2,1
2025,      449704101,2,4497,41,1,0,6,2,1
2025,      449704801,3,4497,48,1,0,6,2,1
2025,      449705701,4,4497,57,1,1,6,2,1
2025,      449711701,4,4497,117,1,1,0,2,1
2025,      449800701,3,4498,7,1,1,0,1,1
2025,      449800701,4,4498,7,1,2,0,2,2
2025,      449811301,5,4498,113,1,2,5,2,1
2025,      449903801,3,4499,38,1,0,6,2,1
2025,      449905001,4,4499,50,1,4,1,2,1
2025,      449906801,4,4499,68,1,4,3,2,1
2025,      449907001,3,4499,70,1,2,0,2,1
2025,      449907901,1,4499,79,1,0,3,1,1
2025,      449907901,3,4499,79,1,0,3,2,2
2025,      449909101,3,4499,91,1,1,9,2,1
2025,      450003201,5,4500,32,1,1,0,1,1
2025,      450003201,6,4500,32,1,1,0,2,2
2025,      450004401,5,4500,44,1,2,4,2,1
2025,      450007501,2,4500,75,1,2,0,2,1
2025,      450008501,4,4500,85,1,3,0,2,1
2025,      450106101,3,4501,61,1,0,8,2,1
2025,      450106201,5,4501,62,1,1,8,2,1
2025,      450106301,3,4501,63,1,1,0,2,1
2025,      450107201,4,4501,72,1,0,6,2,1
2025,      450200401,3,4502,4,1,1,0,2,1
2025,      450201101,3,4502,11,1,2,0,2,1
2025,      450202601,3,4502,26,1,6,0,1,1
2025,      450202601,4,4502,26,1,2,0,2,2
2025,      450206201,4,4502,62,1,3,0,2,1
2025,      450206501,4,4502,65,1,2,0,2,1
2025,      450206701,5,4502,67,1,1,0,2,1
2025,      450303801,3,4503,38,1,2,0,2,1
2025,      450304501,5,4503,45,1,1,0,2,1
2025,      450310501,2,4503,105,1,1,0,2,1
2025,      450310801,3,4503,108,1,0,6,2,1
2025,      450400801,4,4504,8,1,0,8,2,1
2025,      450401401,2,4504,14,1,0,1,1,1
2025,      450401401,3,4504,14,1,0,2,2,2
2025,      450402701,3,4504,27,1,11,0,2,1
2025,      450407801,4,4504,78,1,1,0,2,1
2025,      450501601,4,4505,16,1,1,1,2,1
2025,      450501801,4,4505,18,1,4,0,2,1
2025,      450508701,2,4505,87,1,8,0,2,1
2025,      450508801,3,4505,88,1,2,3,2,1
2025,      450508901,4,4505,89,1,3,0,2,1
2025,      450513801,5,4505,138,1,3,8,2,1
2025,      450603201,6,4506,32,1,4,0,1,1
2025,      450603201,7,4506,32,1,3,0,2,2
2025,      450604501,5,4506,45,1,5,0,2,1
2025,      450604701,3,4506,47,1,5,0,1,1
2025,      450604701,4,4506,47,1,0,9,2,2
2025,      450607201,3,4506,72,1,1,0,2,1
2025,      450607401,3,4506,74,1,0,2,2,1
2025,      450702301,1,4507,23,1,0,5,2,1
2025,      450703501,2,4507,35,1,1,0,2,1
2025,      450800201,6,4508,2,1,2,0,2,1
2025,      450805201,3,4508,52,1,4,0,1,1
2025,      450805201,4,4508,52,1,1,1,2,2
2025,      450900301,1,4509,3,1,0,5,2,1
2025,      450900401,1,4509,4,1,4,0,2,1
2025,      450900501,5,4509,5,1,5,4,2,1
2025,      450903001,3,4509,30,1,6,1,2,1
2025,      450904001,3,4509,40,1,3,0,1,1
2025,      450904001,4,4509,40,1,1,0,2,2
2025,      450904101,4,4509,41,1,3,6,2,1
2025,      450904201,2,4509,42,1,0,2,2,1
2025,      450904301,2,4509,43,1,0,3,2,1
2025,      450904401,1,4509,44,1,4,0,2,1
2025,      451004401,3,4510,44,1,5,0,2,1
2025,      451005801,3,4510,58,1,6,0,1,1
2025,      451005801,4,4510,58,1,3,0,2,2
2025,      451100701,3,4511,7,1,2,4,2,1
2025,      451102101,8,4511,21,1,3,5,2,1
2025,      451102801,2,4511,28,1,3,0,2,1
2025,      451105201,3,4511,52,1,0,3,2,1
2025,      451105701,3,4511,57,1,0,5,2,1
2025,      451107001,4,4511,70,1,5,5,2,1
2025,      451109101,3,4511,91,1,2,9,2,1
2025,      451201101,5,4512,11,1,6,0,1,1
2025,      451201101,6,4512,11,1,3,0,2,2
2025,      451201201,3,4512,12,1,1,0,1,1
2025,      451201201,4,4512,12,1,0,11,2,2
2025,      451202101,3,4512,21,1,3,8,1,1
2025,      451202101,4,4512,21,1,1,10,2,2
2025,      451211401,4,4512,114,1,1,0,1,1
2025,      451211401,5,4512,114,1,6,0,1,2
2025,      451211401,6,4512,114,1,2,0,2,3
2025,      451211701,3,4512,117,1,0,6,2,1
2025,      451211801,5,4512,118,1,4,4,1,1
2025,      451211801,6,4512,118,1,2,4,2,2
2025,      451301501,1,4513,15,1,0,11,2,1
2025,      451301701,3,4513,17,1,5,6,2,1
2025,      451302101,3,4513,21,1,1,1,2,1
2025,      451602201,1,4516,22,1,0,4,2,1
2025,      451611101,3,4516,111,1,0,4,1,1
2025,      451611101,4,4516,111,1,0,4,2,2
2025,      451801601,6,4518,16,1,1,3,2,1
2025,      451906101,4,4519,61,1,2,0,1,1
2025,      451906101,5,4519,61,1,1,1,2,2
