ID1,QHCLUSTER,QHNUMBER,QHHOME,PS107_1A,PS107_1M,PS107_1S,PS6,HVIDX,HHID
2023,2280,53,1,1,2,2,1,3,      228005301
2023,2281,82,1,0,3,2,1,4,      228108201
2023,2297,34,1,0,4,2,1,4,      229703401
2023,2297,81,1,1,8,2,1,5,      229708101
2023,2298,91,1,0,1,2,1,6,      229809101
2023,2313,156,1,0,5,2,1,4,      231315601
2023,2330,136,1,1,0,2,1,4,      233013601
2023,2357,64,1,0,6,2,1,4,      235706401
2023,2414,84,1,0,10,2,1,7,      241408401
2023,2457,63,1,0,7,2,1,4,      245706301
2023,2556,20,1,0,5,2,1,3,      255602001
2023,2616,74,1,0,9,2,1,5,      261607401
2023,2617,8,1,0,1,2,1,5,      261700801
2023,2617,53,1,0,1,2,1,5,      261705301
2023,2617,59,1,1,9,2,1,3,      261705901
2023,2617,67,1,1,9,2,1,5,      261706701
2023,2620,15,1,0,8,2,1,4,      262001501
2023,2630,151,1,0,1,2,1,5,      263015101
2023,2669,23,1,0,2,2,1,3,      266902301
2023,2707,85,1,0,8,2,1,5,      270708501
2023,2757,97,1,0,2,2,1,3,      275709701
2023,2759,69,1,1,6,2,1,3,      275906901
2023,2759,75,1,1,5,2,1,3,      275907501
2023,2794,38,1,1,0,2,1,4,      279403801
2023,2806,67,1,0,4,2,1,4,      280606701
2023,2807,57,1,0,1,2,1,3,      280705701
2023,2815,64,1,0,1,2,1,5,      281506401
2023,2815,68,1,0,3,2,1,6,      281506801
2023,2815,89,1,0,3,2,1,4,      281508901
2023,2817,54,1,0,7,1,1,5,      281705401
2023,2817,54,1,0,4,2,2,6,      281705401
2023,2817,128,1,0,6,2,1,4,      281712801
2023,2819,31,1,0,3,2,1,4,      281903101
2023,2819,78,1,0,1,2,1,7,      281907801
2023,2819,84,1,1,7,1,1,3,      281908401
2023,2819,84,1,0,1,2,2,4,      281908401
2023,2829,61,1,0,10,2,1,4,      282906101
2023,2846,82,1,0,3,2,1,4,      284608201
2023,2863,3,1,2,4,1,1,3,      286300301
2023,2863,3,1,0,4,2,2,4,      286300301
2023,2867,28,1,0,3,2,1,5,      286702801
2023,2867,34,1,0,9,2,1,2,      286703401
2023,2867,44,1,1,6,2,1,3,      286704401
2023,2867,64,1,0,4,2,1,5,      286706401
2023,2867,79,1,1,3,2,1,2,      286707901
2023,2867,94,1,0,3,2,1,7,      286709401
2023,2868,26,1,2,8,2,1,3,      286802601
2023,2868,77,1,0,10,2,1,3,      286807701
2023,2885,10,1,1,3,2,1,7,      288501001
2023,2885,11,1,2,0,2,1,3,      288501101
2023,2885,12,1,0,1,2,1,4,      288501201
2023,2889,13,1,0,3,2,1,4,      288901301
2023,2889,54,1,0,11,2,1,3,      288905401
2023,2960,67,1,0,5,2,1,3,      296006701
2023,2969,92,1,1,5,2,1,2,      296909201
2023,2989,131,1,0,6,2,1,4,      298913101
2023,3012,57,1,0,8,2,1,4,      301205701
2023,3024,11,1,0,1,2,1,3,      302401101
2023,3030,168,1,0,5,2,1,9,      303016801
2023,3056,18,1,0,3,2,1,4,      305601801
2023,3056,119,1,1,6,2,1,4,      305611901
2023,3056,126,1,1,1,2,1,3,      305612601
2023,3056,128,1,0,4,2,1,5,      305612801
2023,3064,12,1,0,1,2,1,4,      306401201
2023,3064,18,1,1,4,2,1,3,      306401801
2023,3064,31,1,1,3,2,1,3,      306403101
2023,3064,94,1,1,11,2,1,4,      306409401
2023,3090,96,1,1,7,2,1,3,      309009601
2023,3093,90,1,1,6,2,1,3,      309309001
2023,3094,109,1,0,1,2,1,8,      309410901
2023,3112,20,1,1,0,2,1,3,      311202001
2023,3112,24,1,0,1,2,1,3,      311202401
2023,3116,87,1,1,8,1,1,3,      311608701
2023,3116,87,1,0,8,2,2,4,      311608701
2023,3127,134,1,0,4,2,1,3,      312713401
2023,3146,168,1,0,4,2,1,8,      314616801
2023,3152,166,1,1,8,2,1,3,      315216601
2023,3164,72,1,0,4,2,1,3,      316407201
2023,3177,7,2,0,5,2,1,3,      317700702
2023,3179,39,1,1,6,2,1,3,      317903901
2023,3190,29,1,0,3,2,1,3,      319002901
2023,3192,23,1,0,2,2,1,4,      319202301
2023,3223,49,1,1,2,2,1,3,      322304901
2023,3224,6,1,0,7,2,1,3,      322400601
