ID1,QHCLUSTER,QHNUMBER,QHHOME,PS100_1A,PS100_1M,PS100_1S,PS3,HVIDX,HHID
2023,2373,103,1,4,0,2,1,4,      237310301
2023,2392,77,1,7,0,2,1,1,      239207701
2023,2406,33,1,6,6,2,1,1,      240603301
2023,2406,83,1,0,4,2,1,4,      240608301
2023,2421,79,1,8,0,2,1,1,      242107901
2023,2429,39,1,0,2,2,1,1,      242903901
2023,2433,77,1,5,7,2,1,2,      243307701
2023,2435,116,1,2,0,1,1,1,      243511601
2023,2435,116,1,2,0,2,2,2,      243511601
2023,2437,125,1,3,5,2,1,1,      243712501
2023,2469,90,1,8,98,2,1,2,      246909001
2023,2556,4,1,6,0,2,1,6,      255600401
2023,2559,2,1,8,0,2,1,10,      255900201
2023,2639,46,1,1,5,2,1,3,      263904601
2023,2651,205,1,5,0,2,1,8,      265120501
2023,2658,6,1,1,5,2,1,4,      265800601
2023,2658,16,1,6,0,2,1,4,      265801601
2023,2660,45,1,1,0,2,1,1,      266004501
2023,2663,17,1,0,4,2,1,1,      266301701
2023,2663,27,1,0,4,2,1,2,      266302701
2023,2663,55,1,0,11,2,1,1,      266305501
2023,2680,125,1,4,4,2,1,1,      268012501
2023,2680,159,1,7,2,1,1,1,      268015901
2023,2680,159,1,7,2,2,2,2,      268015901
2023,2691,15,1,4,7,2,1,1,      269101501
2023,2702,90,1,6,4,2,1,1,      270209001
2023,2702,141,1,0,9,2,1,1,      270214101
2023,2703,3,1,2,3,1,1,2,      270300301
2023,2703,3,1,2,3,2,2,8,      270300301
2023,2704,23,1,3,4,2,1,1,      270402301
2023,2704,85,1,0,6,2,1,1,      270408501
2023,2706,36,1,8,4,2,1,4,      270603601
2023,2709,123,1,3,3,1,1,4,      270912301
2023,2709,123,1,3,3,2,2,5,      270912301
2023,2709,135,1,5,3,2,1,4,      270913501
2023,2711,103,1,1,2,2,1,1,      271110301
2023,2713,26,1,1,4,2,1,1,      271302601
2023,2713,28,1,0,3,2,1,1,      271302801
2023,2713,39,1,0,10,2,1,1,      271303901
2023,2714,1,1,4,0,2,1,1,      271400101
2023,2722,34,1,1,11,1,1,1,      272203401
2023,2722,34,1,1,11,1,2,2,      272203401
2023,2722,34,1,0,3,2,3,5,      272203401
2023,2729,18,1,1,10,2,1,1,      272901801
2023,2731,29,1,3,7,2,1,1,      273102901
2023,2752,80,1,3,1,2,1,1,      275208001
2023,2757,100,1,8,1,2,1,1,      275710001
2023,2773,62,1,3,4,2,1,1,      277306201
2023,2841,17,1,5,8,2,1,1,      284101701
2023,2841,43,1,1,10,2,1,1,      284104301
2023,2841,65,1,4,9,2,1,1,      284106501
2023,2841,75,1,1,9,2,1,1,      284107501
2023,2866,12,1,7,8,2,1,1,      286601201
2023,2868,60,1,3,5,2,1,1,      286806001
2023,2881,39,1,0,2,2,1,1,      288103901
2023,2881,41,1,1,8,2,1,1,      288104101
2023,2884,26,1,2,4,2,1,1,      288402601
2023,2885,9,1,0,2,2,1,1,      288500901
2023,2885,55,1,0,7,2,1,1,      288505501
2023,2889,76,1,4,7,2,1,1,      288907601
2023,2892,11,1,1,5,2,1,1,      289201101
2023,2912,7,1,3,0,2,1,1,      291200701
2023,2920,115,1,4,4,2,1,1,      292011501
2023,2944,29,1,98,98,2,1,7,      294402901
2023,2945,7,1,4,10,2,1,1,      294500701
2023,2945,14,1,0,2,1,1,1,      294501401
2023,2945,14,1,1,10,2,2,2,      294501401
2023,2947,64,1,5,0,1,1,1,      294706401
2023,2947,64,1,5,0,2,2,2,      294706401
2023,2949,14,1,4,0,1,1,1,      294901401
2023,2949,14,1,4,0,2,2,2,      294901401
2023,2949,98,1,3,3,2,1,4,      294909801
2023,2949,99,1,3,0,2,1,1,      294909901
2023,2949,100,1,8,0,2,1,3,      294910001
2023,2949,102,1,5,0,2,1,7,      294910201
2023,2949,130,1,2,0,2,1,6,      294913001
2023,2949,131,1,7,4,1,1,4,      294913101
2023,2949,131,1,7,4,2,2,5,      294913101
2023,2950,41,1,8,5,1,1,1,      295004101
2023,2950,41,1,1,5,2,2,2,      295004101
2023,2950,72,1,1,4,2,1,1,      295007201
2023,2950,74,1,0,8,2,1,1,      295007401
2023,2952,86,1,5,98,1,1,1,      295208601
2023,2952,86,1,4,98,2,2,2,      295208601
2023,2967,116,1,0,1,2,1,1,      296711601
2023,2970,46,1,5,8,2,1,1,      297004601
2023,2974,63,1,3,4,2,1,1,      297406301
2023,2992,80,1,5,6,2,1,5,      299208001
2023,2993,59,1,0,5,2,1,1,      299305901
2023,3003,87,1,8,10,2,1,1,      300308701
2023,3003,91,1,8,11,2,1,1,      300309101
2023,3005,3,1,1,6,2,1,1,      300500301
2023,3005,5,1,7,6,2,1,1,      300500501
2023,3005,26,1,8,7,2,1,1,      300502601
2023,3005,27,1,4,6,2,1,1,      300502701
2023,3005,92,1,2,7,2,1,1,      300509201
2023,3006,91,1,1,4,2,1,1,      300609101
2023,3007,35,1,8,9,2,1,1,      300703501
2023,3007,60,1,6,8,2,1,1,      300706001
2023,3007,62,1,0,6,2,1,1,      300706201
2023,3007,93,1,7,8,2,1,1,      300709301
2023,3009,78,1,0,11,2,1,3,      300907801
2023,3012,46,1,2,10,2,1,1,      301204601
2023,3012,47,1,3,4,1,1,1,      301204701
2023,3012,47,1,1,4,2,2,2,      301204701
2023,3012,51,1,7,8,2,1,1,      301205101
2023,3012,59,1,5,11,2,1,1,      301205901
2023,3018,139,1,5,8,2,1,5,      301813901
2023,3030,55,1,4,4,2,1,4,      303005501
2023,3035,145,1,3,3,2,1,1,      303514501
2023,3049,74,1,0,5,2,1,6,      304907401
2023,3051,115,1,4,7,2,1,7,      305111501
2023,3056,50,1,7,3,1,1,1,      305605001
2023,3056,50,1,7,3,2,2,2,      305605001
2023,3056,52,1,0,4,2,1,1,      305605201
2023,3056,127,1,4,4,2,1,5,      305612701
2023,3059,29,1,0,3,2,1,1,      305902901
2023,3062,3,1,5,0,1,1,1,      306200301
2023,3062,3,1,5,0,2,2,2,      306200301
2023,3062,153,1,4,6,2,1,7,      306215301
2023,3064,19,1,3,0,2,1,2,      306401901
2023,3144,58,1,5,0,2,1,1,      314405801
2023,3145,86,1,6,0,2,1,4,      314508601
2023,3146,83,1,5,3,2,1,8,      314608301
2023,3149,190,1,1,0,2,1,1,      314919001
2023,3167,132,1,1,0,2,1,1,      316713201
2023,3174,6,1,3,0,2,1,6,      317400601
2023,3183,11,1,98,98,2,1,9,      318301101
2023,3192,21,1,2,0,1,1,1,      319202101
2023,3192,21,1,1,0,2,2,2,      319202101
2023,3192,84,1,98,98,2,1,4,      319208401
2023,3200,91,1,5,2,2,1,1,      320009101
2023,3200,102,1,6,0,2,1,6,      320010201
2023,3203,83,1,7,10,2,1,8,      320308301
2023,3211,99,1,8,4,2,1,2,      321109901
2023,3212,76,1,5,5,2,1,7,      321207601
2023,3223,58,1,5,11,2,1,1,      322305801
2023,3226,46,1,3,8,2,1,1,      322604601
2023,3226,67,1,2,4,2,1,6,      322606701
2023,3227,146,1,4,5,2,1,4,      322714601
2023,3227,170,1,5,6,2,1,9,      322717001
2023,3229,85,1,3,5,2,1,5,      322908501
2023,3245,57,1,2,4,2,1,1,      324505701
2023,3251,5,1,0,1,1,1,1,      325100501
2023,3251,5,1,4,2,2,2,4,      325100501
2023,3251,34,1,0,1,2,1,2,      325103401
2023,3258,85,1,7,2,2,1,1,      325808501
2023,3258,112,1,0,2,2,1,1,      325811201
2023,3265,87,1,8,2,2,1,1,      326508701
2023,3267,6,1,8,0,2,1,7,      326700601
2023,3267,64,1,8,0,2,1,1,      326706401
2023,3268,116,1,3,0,1,1,1,      326811601
2023,3268,116,1,3,0,2,2,2,      326811601
2023,3269,45,1,2,5,1,1,1,      326904501
2023,3269,45,1,2,5,2,2,2,      326904501
2023,3269,49,1,8,5,2,1,1,      326904901
2023,3270,1,1,7,0,2,1,1,      327000101
2023,3270,7,1,4,0,2,1,1,      327000701
2023,3270,51,1,4,2,2,1,1,      327005101
2023,3270,53,1,4,0,2,1,5,      327005301
2023,3272,48,1,7,0,2,1,3,      327204801
2023,3277,100,1,2,0,2,1,6,      327710001
2023,3281,44,1,6,2,2,1,1,      328104401
2023,3285,26,1,8,0,2,1,1,      328502601
2023,3285,39,1,8,0,2,1,1,      328503901
2023,3285,59,1,6,0,2,1,1,      328505901
2023,3285,70,1,0,6,2,1,1,      328507001
2023,3287,61,1,0,2,1,1,2,      328706101
2023,3287,61,1,0,2,2,2,3,      328706101
2023,3287,115,1,5,2,2,1,2,      328711501
2023,3288,22,1,0,2,2,1,1,      328802201
2023,3288,31,1,3,0,2,1,2,      328803101
2023,3288,53,1,3,0,2,1,2,      328805301
2023,3288,64,1,2,0,1,1,1,      328806401
2023,3288,64,1,3,0,2,2,2,      328806401
2023,3288,70,1,5,0,2,1,8,      328807001
2023,3289,4,1,98,98,2,1,1,      328900401
2023,3289,45,1,5,0,2,1,1,      328904501
2023,3289,49,1,3,3,2,1,1,      328904901
2023,3291,20,1,0,8,2,1,6,      329102001
2023,3291,35,1,8,0,2,1,1,      329103501
2023,3291,91,1,5,4,1,1,1,      329109101
2023,3291,91,1,8,4,2,2,2,      329109101
2023,3292,12,1,4,0,2,1,4,      329201201
2023,3292,47,1,8,0,2,1,1,      329204701
2023,3292,48,1,1,8,2,1,2,      329204801
2023,3298,97,1,0,2,2,1,3,      329809701
2023,3300,3,1,5,4,1,1,1,      330000301
2023,3300,3,1,3,4,2,2,2,      330000301
2023,3300,80,1,3,0,2,1,1,      330008001
2023,3301,16,1,1,0,1,1,1,      330101601
2023,3301,16,1,3,0,1,2,2,      330101601
2023,3301,16,1,3,0,2,3,5,      330101601
2023,3301,33,1,4,0,2,1,1,      330103301
2023,3301,34,1,6,0,2,1,1,      330103401
2023,3301,155,1,98,98,2,1,1,      330115501
2023,3301,158,1,1,0,2,1,1,      330115801
2023,3302,91,1,7,0,2,1,1,      330209101
2023,3303,70,1,98,98,1,1,1,      330307001
2023,3303,70,1,3,0,2,2,2,      330307001
2023,3304,18,1,4,0,2,1,6,      330401801
2023,3304,28,1,7,0,1,1,1,      330402801
2023,3304,28,1,7,0,2,2,2,      330402801
2023,3306,18,1,1,0,2,1,1,      330601801
2023,3306,19,1,2,0,2,1,1,      330601901
2023,3306,27,1,0,6,2,1,1,      330602701
2023,3307,3,1,8,0,2,1,1,      330700301
2023,3307,22,1,7,0,1,1,1,      330702201
2023,3307,22,1,5,0,2,2,2,      330702201
2023,3307,26,1,4,0,1,1,1,      330702601
2023,3307,26,1,4,0,2,2,2,      330702601
2023,3307,31,1,6,0,2,1,7,      330703101
2023,3308,13,1,8,0,1,1,1,      330801301
2023,3308,13,1,6,0,2,2,2,      330801301
2023,3308,43,1,3,0,2,1,1,      330804301
2023,3308,52,1,0,2,2,1,1,      330805201
2023,3309,39,1,0,2,2,1,2,      330903901
2023,3309,118,1,7,0,2,1,1,      330911801
2023,3310,28,1,4,0,2,1,1,      331002801
2023,3310,45,1,3,0,2,1,1,      331004501
2023,3311,39,1,6,0,2,1,1,      331103901
2023,3318,113,1,0,1,2,1,3,      331811301
2023,3327,98,1,5,4,2,1,6,      332709801
2023,3330,14,1,2,2,1,1,1,      333001401
2023,3330,14,1,2,2,2,2,2,      333001401
2023,3330,94,1,3,3,1,1,1,      333009401
2023,3330,94,1,3,3,2,2,2,      333009401
2023,3330,102,1,3,1,1,1,1,      333010201
2023,3330,102,1,3,1,2,2,2,      333010201
2023,3339,32,1,2,0,2,1,1,      333903201
2023,3340,58,1,8,0,2,1,5,      334005801
2023,3343,26,1,6,5,2,1,6,      334302601
2023,3343,53,1,5,0,1,1,1,      334305301
2023,3343,53,1,6,0,2,2,2,      334305301
2023,3345,11,1,3,0,2,1,4,      334501101
2023,3345,79,1,3,0,2,1,1,      334507901
2023,3346,32,1,5,6,1,1,1,      334603201
2023,3346,32,1,4,6,2,2,2,      334603201
2023,3346,33,1,4,0,1,1,1,      334603301
2023,3346,33,1,4,0,2,2,2,      334603301
2023,3346,39,1,4,0,1,1,1,      334603901
2023,3346,39,1,4,0,2,2,2,      334603901
2023,3346,40,1,5,4,2,1,2,      334604001
2023,3346,42,1,98,5,1,1,1,      334604201
2023,3346,42,1,98,5,2,2,2,      334604201
2023,3346,43,1,7,0,2,1,2,      334604301
2023,3346,51,1,0,6,1,1,1,      334605101
2023,3346,51,1,2,4,2,2,2,      334605101
2023,3348,6,1,98,98,2,1,2,      334800601
2023,3348,14,1,3,0,2,1,1,      334801401
2023,3348,17,1,98,2,1,1,1,      334801701
2023,3348,17,1,98,2,2,2,2,      334801701
2023,3348,33,1,2,2,1,1,1,      334803301
2023,3348,33,1,1,2,2,2,2,      334803301
2023,3349,3,1,7,0,2,1,1,      334900301
2023,3350,26,1,0,10,1,1,1,      335002601
2023,3350,26,1,1,0,2,2,2,      335002601
2023,3351,28,1,98,1,1,1,1,      335102801
2023,3351,28,1,98,1,2,2,2,      335102801
2023,3351,29,1,4,0,1,1,1,      335102901
2023,3351,29,1,4,0,2,2,2,      335102901
2023,3351,64,1,4,0,2,1,5,      335106401
2023,3351,79,1,5,0,1,1,1,      335107901
2023,3351,79,1,5,0,2,2,2,      335107901
2023,3353,1,1,5,0,2,1,1,      335300101
2023,3353,9,1,3,0,1,1,1,      335300901
2023,3353,9,1,3,0,2,2,2,      335300901
2023,3358,174,1,2,0,2,1,1,      335817401
2023,3360,72,1,5,11,2,1,1,      336007201
2023,3361,7,1,3,6,2,1,1,      336100701
2023,3361,132,1,8,9,2,1,4,      336113201
2023,3362,24,1,5,1,2,1,1,      336202401
2023,3364,2,1,0,1,2,1,1,      336400201
2023,3367,35,1,2,0,1,1,1,      336703501
2023,3367,35,1,1,0,2,2,2,      336703501
2023,3367,37,1,1,0,1,1,1,      336703701
2023,3367,37,1,1,0,2,2,2,      336703701
2023,3367,75,1,3,0,2,1,1,      336707501
2023,3368,4,1,3,11,1,1,1,      336800401
2023,3368,4,1,0,1,2,2,2,      336800401
2023,3368,83,1,1,11,1,1,1,      336808301
2023,3368,83,1,1,11,2,2,2,      336808301
2023,3368,84,1,5,11,2,1,1,      336808401
2023,3368,85,1,5,0,2,1,1,      336808501
2023,3369,159,1,6,0,1,1,1,      336915901
2023,3369,159,1,5,1,2,2,2,      336915901
2023,3372,113,1,0,2,2,1,1,      337211301
2023,3373,24,1,4,0,2,1,1,      337302401
2023,3377,32,1,1,6,2,1,1,      337703201
2023,3377,95,1,0,1,2,1,2,      337709501
2023,3402,68,1,1,0,2,1,1,      340206801
2023,3405,33,1,4,3,2,1,5,      340503301
2023,3406,11,1,2,6,2,1,1,      340601101
2023,3406,49,1,4,6,2,1,2,      340604901
2023,3406,74,1,0,2,2,1,1,      340607401
2023,3407,54,1,6,2,2,1,2,      340705401
2023,3408,7,1,8,2,2,1,1,      340800701
2023,3408,10,1,98,98,2,1,1,      340801001
2023,3409,15,1,4,5,1,1,1,      340901501
2023,3409,15,1,4,5,2,2,2,      340901501
2023,3409,18,1,5,0,2,1,1,      340901801
2023,3410,11,1,5,4,2,1,1,      341001101
2023,3410,21,1,1,4,2,1,1,      341002101
2023,3411,46,1,3,3,2,1,5,      341104601
2023,3419,124,1,5,4,1,1,1,      341912401
2023,3419,124,1,3,4,2,2,2,      341912401
2023,3420,42,1,6,0,1,1,1,      342004201
2023,3420,42,1,4,0,2,2,2,      342004201
2023,3420,55,1,1,0,2,1,1,      342005501
2023,3420,90,1,3,0,1,1,1,      342009001
2023,3420,90,1,3,0,2,2,2,      342009001
2023,3420,92,1,0,4,2,1,1,      342009201
2023,3421,28,1,8,0,2,1,1,      342102801
2023,3422,34,1,2,0,2,1,1,      342203401
2023,3422,36,1,4,0,2,1,1,      342203601
2023,3422,37,1,3,1,2,1,1,      342203701
2023,3422,38,1,4,0,2,1,1,      342203801
2023,3423,61,1,2,0,2,1,1,      342306101
2023,3423,63,1,5,0,1,1,1,      342306301
2023,3423,63,1,5,0,2,2,2,      342306301
2023,3425,36,1,1,0,2,1,1,      342503601
2023,3427,28,1,8,11,1,1,1,      342702801
2023,3427,28,1,0,2,2,2,2,      342702801
2023,3428,17,1,5,3,2,1,2,      342801701
2023,3433,32,1,5,2,1,1,1,      343303201
2023,3433,32,1,5,2,2,2,2,      343303201
2023,3433,83,1,2,6,2,1,1,      343308301
2023,3437,63,1,1,0,2,1,1,      343706301
2023,3439,73,1,0,2,2,1,2,      343907301
2023,3440,9,1,8,1,1,1,1,      344000901
2023,3440,9,1,8,1,2,2,2,      344000901
2023,3440,44,1,8,0,2,1,2,      344004401
2023,3440,46,1,7,2,2,1,1,      344004601
2023,3440,53,1,8,2,2,1,2,      344005301
2023,3440,58,1,1,2,2,1,1,      344005801
2023,3441,50,1,1,0,2,1,1,      344105001
2023,3442,25,1,4,0,2,1,2,      344202501
2023,3443,1,1,0,4,1,1,1,      344300101
2023,3443,1,1,0,4,2,2,2,      344300101
2023,3443,10,1,8,0,2,1,4,      344301001
2023,3443,54,1,8,0,2,1,2,      344305401
2023,3443,69,1,8,0,2,1,2,      344306901
2023,3443,74,1,8,0,1,1,1,      344307401
2023,3443,74,1,8,0,2,2,2,      344307401
2023,3444,109,1,0,4,2,1,1,      344410901
2023,3445,37,1,5,11,2,1,1,      344503701
2023,3446,15,1,2,5,2,1,1,      344601501
2023,3446,18,1,7,0,2,1,5,      344601801
2023,3446,24,1,0,5,2,1,1,      344602401
2023,3446,36,1,5,3,2,1,1,      344603601
2023,3448,21,1,3,4,2,1,1,      344802101
2023,3448,23,1,2,4,1,1,1,      344802301
2023,3448,23,1,3,4,2,2,2,      344802301
2023,3448,32,1,5,4,1,1,1,      344803201
2023,3448,32,1,4,4,2,2,2,      344803201
2023,3454,194,1,0,6,2,1,1,      345419401
2023,3461,34,1,4,1,1,1,1,      346103401
2023,3461,34,1,4,1,2,2,2,      346103401
2023,3480,58,1,5,4,2,1,1,      348005801
2023,3486,50,1,0,3,2,1,1,      348605001
2023,3490,134,1,3,0,2,1,1,      349013401
2023,3500,79,1,5,0,2,1,1,      350007901
2023,3507,34,1,5,0,2,1,7,      350703401
2023,3507,88,1,3,0,2,1,4,      350708801
2023,3507,90,1,4,0,2,1,4,      350709001
2023,3507,112,1,5,0,1,1,1,      350711201
2023,3507,112,1,5,0,2,2,2,      350711201
2023,3510,92,1,3,0,2,1,6,      351009201
2023,3512,21,1,5,0,2,1,1,      351202101
2023,3521,122,1,5,0,1,1,1,      352112201
2023,3521,122,1,5,0,2,2,3,      352112201
2023,3522,123,2,5,3,2,1,4,      352212302
2023,3528,4,1,5,0,2,1,6,      352800401
2023,3529,95,1,8,5,2,1,1,      352909501
2023,3562,88,1,6,0,2,1,5,      356208801
2023,3570,25,1,4,0,2,1,1,      357002501
2023,3581,13,1,2,0,2,1,4,      358101301
2023,3582,77,1,3,0,2,1,5,      358207701
2023,3584,103,1,0,2,2,1,5,      358410301
2023,3590,59,1,5,2,1,1,1,      359005901
2023,3590,59,1,5,1,2,2,2,      359005901
2023,3595,93,1,1,4,2,1,1,      359509301
2023,3600,7,1,3,2,2,1,1,      360000701
2023,3604,34,1,8,2,2,1,1,      360403401
2023,3606,111,1,8,3,2,1,1,      360611101
2023,3607,86,1,5,5,2,1,6,      360708601
2023,3607,143,1,4,4,2,1,5,      360714301
2023,3608,173,1,0,6,2,1,4,      360817301
2023,3609,100,1,3,1,1,1,1,      360910001
2023,3609,100,1,3,1,2,2,2,      360910001
2023,3610,66,1,5,2,2,1,7,      361006601
2023,3616,92,1,6,3,2,1,1,      361609201
2023,3617,55,1,3,2,1,1,1,      361705501
2023,3617,55,1,1,2,2,2,2,      361705501
2023,3621,73,1,6,1,2,1,8,      362107301
2023,3622,53,1,0,5,2,1,1,      362205301
2023,3622,111,1,1,4,2,1,1,      362211101
2023,3622,116,1,8,0,2,1,6,      362211601
2023,3623,8,1,7,2,2,1,1,      362300801
2023,3623,16,1,5,1,2,1,1,      362301601
2023,3624,55,1,8,3,1,1,1,      362405501
2023,3624,55,1,1,5,2,2,2,      362405501
2023,3626,39,1,5,2,2,1,4,      362603901
2023,3627,101,1,1,3,2,1,5,      362710101
2023,3635,41,1,98,98,2,1,9,      363504101
2023,3639,51,1,0,4,2,1,1,      363905101
2023,3644,45,1,1,6,2,1,1,      364404501
2023,3644,46,1,0,5,1,1,1,      364404601
2023,3644,46,1,1,6,2,2,2,      364404601
2023,3646,92,1,3,3,2,1,1,      364609201
2023,3654,72,1,2,3,2,1,7,      365407201
2023,3661,2,1,3,2,2,1,1,      366100201
2023,3661,4,1,1,2,1,1,1,      366100401
2023,3661,4,1,1,2,2,2,2,      366100401
2023,3661,14,1,1,2,2,1,1,      366101401
2023,3663,20,1,5,4,2,1,1,      366302001
2023,3664,9,1,3,2,2,1,1,      366400901
2023,3664,44,1,5,0,2,1,1,      366404401
2023,3664,48,1,5,2,2,1,1,      366404801
2023,3665,61,1,4,0,2,1,2,      366506101
2023,3666,14,1,8,1,2,1,1,      366601401
2023,3666,54,1,2,1,1,1,1,      366605401
2023,3666,54,1,2,1,2,2,2,      366605401
2023,3666,70,1,8,2,2,1,1,      366607001
2023,3670,27,1,0,2,2,1,1,      367002701
2023,3674,8,1,4,4,2,1,1,      367400801
2023,3674,18,1,3,4,1,1,1,      367401801
2023,3674,18,1,3,6,2,2,2,      367401801
2023,3675,55,1,4,4,2,1,1,      367505501
2023,3677,16,1,4,2,2,1,4,      367701601
2023,3678,114,1,3,0,2,1,3,      367811401
2023,3680,79,1,3,0,2,1,1,      368007901
2023,3681,21,1,2,98,2,1,2,      368102101
2023,3681,65,1,3,1,2,1,1,      368106501
2023,3681,66,1,8,0,2,1,1,      368106601
2023,3683,22,1,3,5,1,1,4,      368302201
2023,3683,22,1,3,5,2,2,5,      368302201
2023,3684,36,1,1,6,2,1,1,      368403601
2023,3689,18,1,3,5,2,1,1,      368901801
2023,3690,30,1,1,2,2,1,2,      369003001
2023,3693,98,1,7,0,2,1,6,      369309801
2023,3698,109,1,0,6,2,1,5,      369810901
2023,3700,34,1,0,2,2,1,1,      370003401
2023,3702,40,1,8,0,2,1,1,      370204001
2023,3703,117,1,0,3,2,1,1,      370311701
2023,3705,94,1,2,3,2,1,1,      370509401
2023,3711,80,1,1,4,2,1,1,      371108001
2023,3713,13,1,2,1,1,1,1,      371301301
2023,3713,13,1,2,1,2,2,2,      371301301
2023,3714,8,1,8,6,2,1,1,      371400801
2023,3714,75,1,2,0,1,1,1,      371407501
2023,3714,75,1,0,4,2,2,4,      371407501
2023,3716,9,1,6,4,2,1,1,      371600901
2023,3716,28,1,4,4,2,1,1,      371602801
2023,3716,33,1,7,4,1,1,1,      371603301
2023,3716,33,1,0,4,2,2,2,      371603301
2023,3717,10,1,2,0,1,1,1,      371701001
2023,3717,10,1,2,0,2,2,2,      371701001
2023,3719,15,1,0,3,1,1,1,      371901501
2023,3719,15,1,5,4,2,2,2,      371901501
2023,3719,17,1,3,3,1,1,1,      371901701
2023,3719,17,1,0,3,2,2,2,      371901701
2023,3724,119,1,3,2,2,1,6,      372411901
2023,3725,131,1,4,4,2,1,9,      372513101
2023,3725,167,1,5,10,2,1,7,      372516701
2023,3727,34,1,4,0,1,1,1,      372703401
2023,3727,34,1,4,0,2,2,2,      372703401
2023,3730,94,1,1,0,2,1,1,      373009401
2023,3735,29,1,7,6,2,1,1,      373502901
2023,3735,31,1,5,2,2,1,1,      373503101
2023,3735,62,1,3,0,2,1,5,      373506201
2023,3737,149,1,2,0,2,1,4,      373714901
2023,3738,33,1,6,5,2,1,1,      373803301
2023,3757,68,1,5,4,1,1,1,      375706801
2023,3757,68,1,4,4,2,2,2,      375706801
2023,3757,86,1,5,4,2,1,1,      375708601
2023,3758,28,1,4,4,2,1,5,      375802801
2023,3758,39,1,5,4,2,1,1,      375803901
2023,3758,40,1,6,4,2,1,1,      375804001
2023,3769,100,1,3,0,2,1,1,      376910001
2023,3774,27,1,1,3,2,1,1,      377402701
2023,3777,37,1,2,1,2,1,1,      377703701
2023,3778,112,1,4,0,2,1,1,      377811201
2023,3785,5,1,8,4,2,1,1,      378500501
2023,3787,75,1,8,0,2,1,1,      378707501
2023,3787,110,1,5,2,2,1,1,      378711001
2023,3791,26,1,7,0,2,1,1,      379102601
2023,3798,92,1,4,0,1,1,1,      379809201
2023,3798,92,1,0,8,2,2,2,      379809201
2023,3798,96,1,0,6,2,1,4,      379809601
2023,3798,107,1,3,0,2,1,1,      379810701
2023,3798,112,1,0,7,2,1,1,      379811201
2023,3799,66,1,5,8,2,1,1,      379906601
2023,3799,96,1,5,0,2,1,7,      379909601
2023,3803,15,1,6,98,2,1,1,      380301501
2023,3803,54,1,7,9,2,1,4,      380305401
2023,3804,117,1,2,0,2,1,1,      380411701
2023,3805,71,1,8,10,2,1,5,      380507101
2023,3806,56,1,5,11,2,1,1,      380605601
2023,3806,64,1,3,11,2,1,1,      380606401
2023,3809,26,1,4,6,2,1,1,      380902601
2023,3811,45,1,3,8,2,1,3,      381104501
2023,3812,62,1,5,9,2,1,1,      381206201
2023,3812,147,1,2,9,1,1,1,      381214701
2023,3812,147,1,1,9,2,2,2,      381214701
2023,3812,207,1,4,9,2,1,1,      381220701
2023,3813,27,1,6,9,2,1,7,      381302701
2023,3815,2,1,5,10,1,1,1,      381500201
2023,3815,2,1,5,10,2,2,2,      381500201
2023,3815,14,1,3,10,2,1,2,      381501401
2023,3816,55,1,0,7,2,1,2,      381605501
2023,3817,15,1,2,10,2,1,1,      381701501
2023,3817,40,1,3,10,2,1,1,      381704001
2023,3831,18,1,3,10,2,1,4,      383101801
2023,3831,19,1,4,0,1,1,1,      383101901
2023,3831,19,1,4,0,2,2,2,      383101901
2023,3832,60,1,1,0,1,1,1,      383206001
2023,3832,60,1,0,7,2,2,2,      383206001
2023,3832,106,1,4,2,1,1,1,      383210601
2023,3832,106,1,0,2,2,2,2,      383210601
2023,3832,109,1,8,0,1,1,1,      383210901
2023,3832,109,1,8,0,2,2,2,      383210901
2023,3835,6,1,4,0,1,1,1,      383500601
2023,3835,6,1,4,0,2,2,2,      383500601
2023,3835,17,1,2,98,2,1,2,      383501701
2023,3836,29,1,4,0,2,1,1,      383602901
2023,3844,1,1,2,0,2,1,2,      384400101
2023,3844,11,1,1,0,2,1,6,      384401101
2023,3844,69,1,0,5,2,1,5,      384406901
2023,3845,83,1,8,0,2,1,1,      384508301
2023,3847,25,1,7,98,2,1,1,      384702501
2023,3847,55,1,6,0,2,1,1,      384705501
2023,3848,26,1,1,6,2,1,1,      384802601
2023,3848,164,1,4,0,2,1,6,      384816401
2023,3848,166,1,6,0,2,1,5,      384816601
2023,3849,12,1,3,10,2,1,1,      384901201
2023,3849,31,1,7,9,2,1,1,      384903101
2023,3849,52,1,8,0,2,1,1,      384905201
2023,3849,58,1,2,8,2,1,1,      384905801
2023,3850,7,1,4,0,2,1,2,      385000701
2023,3851,139,1,8,2,2,1,1,      385113901
2023,3851,140,1,3,0,2,1,2,      385114001
2023,3851,141,1,7,2,2,1,1,      385114101
2023,3852,52,1,8,0,2,1,6,      385205201
2023,3853,122,1,3,0,1,1,1,      385312201
2023,3853,122,1,5,0,2,2,2,      385312201
2023,3853,149,1,0,5,1,1,1,      385314901
2023,3853,149,1,0,5,2,2,2,      385314901
2023,3853,150,1,2,98,1,1,2,      385315001
2023,3853,150,1,3,98,2,2,3,      385315001
2023,3866,56,1,2,2,2,1,3,      386605601
2023,3867,57,1,8,10,2,1,4,      386705701
2023,3881,14,1,5,0,1,1,1,      388101401
2023,3881,14,1,5,0,2,2,2,      388101401
2023,3881,50,1,1,4,2,1,1,      388105001
2023,3882,18,1,8,0,2,1,1,      388201801
2023,3883,3,1,4,9,2,1,4,      388300301
