ID1,NRO_ORDEN_ID,QH30M,QH31M,QH32M_M,QH32M_Y,QH33M,HHID
2023,1,2,50,7,2020, ,      496303801
2023,1,1,93,9,2023, ,      496409701
2023,1,1,42,5,2020, ,      496507901
2023,1,1,75,8,2020, ,      496705601
2023,1,1,37,7,2020, ,      496806101
2023,1,1,60,9,2019, ,      497006801
2023,1,2,82,9,2022, ,      497202501
2023,1,2,85,8,2021, ,      497207501
2023,1,2,65,8,2023, ,      497400201
2023,1,1,0,8,2022, ,      497602201
2023,1,1,80,7,2022, ,      497701201
2023,1,1,94,8,2022, ,      497703701
2023,1,1,73,5,2018, ,      498004001
2023,1,1,104,3,2019, ,      498100601
2023,1,1,0,6,2022, ,      498101401
2023,1,1,64,11,2022, ,      498201201
2023,1,2,86,11,2018, ,      498410801
2023,1,2,51,6,2019, ,      498503201
2023,1,2,78,6,2020, ,      498606701
2023,1,1,99,12,2022, ,      498707301
2023,1,1,84,9,2020, ,      498903001
2023,1,2,44,2,2019,4,      499001101
2023,1,1,67,8,2022, ,      499202801
2023,1,1,86,10,2022, ,      499208501
2023,1,2,64,12,2021, ,      499212401
2023,1,1,78,3,2023, ,      499308001
2023,1,1,84,3,2019, ,      499309501
2023,1,2,85,9,2020, ,      499309701
2023,1,2,95,2,2020, ,      499702001
2023,1,1,42,8,2023, ,      499710301
2023,1,1,84,4,2023, ,      500001101
2023,1,1,86,11,2022, ,      500006401
2023,1,1,83,9,2023, ,      500103901
2023,1,2,50,9,2020, ,      500107201
2023,1,1,56,4,2020, ,      500407401
2023,1,2,64,2,2018, ,      500408601
2023,1,2,66,5,2022, ,      500709801
2023,1,2,82,2,2021, ,      500804401
2023,1,1,65,5,2022, ,      500811701
2023,1,2,86,8,2018, ,      500919301
2023,1,2,68,3,2023, ,      501111301
2023,1,1,67,10,2018, ,      501201601
2023,1,2,54,2,2021, ,      501218401
2023,2,1,65,11,2022, ,      501218401
2023,1,2,53,3,2021, ,      501303701
2023,1,1,74,3,2019, ,      501306303
2023,1,1,79,7,2022, ,      501404401
2023,1,2,41,4,2022,4,      501404701
2023,1,2,77,11,2019, ,      501406301
2023,1,1,23,5,2020, ,      501408301
2023,2,1,64,9,2020, ,      501408301
2023,1,1,40,6,2018, ,      501412701
2023,2,1,62,2,2021, ,      501412701
2023,1,1,73,1,2018, ,      501609601
2023,1,2,66,8,2022, ,      501613401
2023,1,2,74,3,2023, ,      501715201
2023,1,1,61,4,2018, ,      501903201
2023,1,1,54,8,2020, ,      502004401
2023,1,2,96,11,2023, ,      502403201
2023,1,1,47,9,2022, ,      502408601
2023,1,2,58,9,2019, ,      502606901
2023,1,1,75,12,2020, ,      502808301
2023,1,1,63,5,2019, ,      502907901
2023,1,1,25,10,2023, ,      503603101
2023,1,1,89,6,2023, ,      503700201
2023,1,2,80,4,2020, ,      503803201
2023,1,1,74,7,2020, ,      504003801
2023,1,1,59,2,2023, ,      504004701
2023,1,1,44,7,2021, ,      504103501
2023,1,2,81,10,2018, ,      504302901
2023,1,2,77,2,2021, ,      504402601
2023,1,2,85,8,2023, ,      504500601
2023,1,2,61,2,2021, ,      504504301
2023,1,1,85,10,2021, ,      504504401
2023,1,2,66,7,2023, ,      504504501
2023,1,1,70,5,2023, ,      504600801
2023,1,2,0,1,2019, ,      504604301
2023,1,2,80,8,2021, ,      504701501
2023,1,1,73,8,2018, ,      504800801
2023,1,1,69,4,2019, ,      505001601
2023,1,2,39,7,2021,4,      505101801
2023,1,2,97,1,2023, ,      505102001
2023,1,1,37,5,2019, ,      505107301
2023,1,1,96,1,2022, ,      505107501
2023,1,1,80,2,2021, ,      505300101
2023,1,1,74,10,2019, ,      505500501
2023,1,2,94,2,2018, ,      505501401
2023,2,1,73,4,2018, ,      505501401
2023,3,1,37,7,2020, ,      505501401
2023,1,1,85,3,2018, ,      505501501
2023,1,2,42,10,2022,4,      505707201
2023,1,1,84,7,2020, ,      505808701
2023,1,1,63,1,2021, ,      506001901
2023,1,1,67,2,2021, ,      506007301
2023,1,1,89,8,2018, ,      506203501
2023,2,2,77,2,2019, ,      506203501
2023,1,1,60,1,2018, ,      506313501
2023,1,1,80,4,2021, ,      506401401
2023,1,1,57,8,2020, ,      506502701
2023,1,2,63,8,2018, ,      506509101
2023,1,1,94,4,2021, ,      506602901
2023,1,2,100,8,2023, ,      506902101
2023,1,2,89,7,2022, ,      507106501
2023,1,2,84,7,2021, ,      507108001
2023,1,2,80,10,2021, ,      507200201
2023,1,1,73,9,2020, ,      507201501
2023,2,1,64,4,2021, ,      507201501
2023,1,2,65,3,2021, ,      507202601
2023,1,2,64,4,2021, ,      507501501
2023,1,2,67,2,2018, ,      507506301
2023,1,2,81,12,2019, ,      508006701
2023,1,1,96,3,2019, ,      508009101
2023,1,2,66,10,2021, ,      508204101
2023,1,1,65,7,2020, ,      508315601
2023,1,2,50,5,2020, ,      508509901
2023,1,1,47,8,2021, ,      508602101
2023,1,1,72,6,2020, ,      508609901
2023,1,2,62,9,2022, ,      508612001
2023,1,1,100,7,2020, ,      508700601
2023,2,1,75,3,2023, ,      508700601
2023,1,1,1,10,2018, ,      508807701
2023,1,2,52,3,2022, ,      508909001
2023,1,1,90,5,2021, ,      509008301
2023,1,2,65,7,2022, ,      509205301
2023,1,2,32,1,2022,4,      509502701
2023,1,1,78,5,2021, ,      509701401
2023,2,1,60,5,2021, ,      509701401
2023,1,1,18,8,2019, ,      509707401
2023,1,2,62,7,2020, ,      509804801
2023,1,1,52,5,2023, ,      509906701
2023,1,2,25,5,2022,4,      509908301
2023,1,1,42,3,2019, ,      510002601
2023,1,2,67,1,2019, ,      510303801
2023,1,1,53,3,2019, ,      510306401
2023,1,2,87,4,2021, ,      510410501
2023,1,1,59,2,2020, ,      510605401
2023,1,2,99,10,2022, ,      510804701
2023,1,1,78,12,2018, ,      510906401
2023,2,2,80,2,2020, ,      510906401
2023,1,1,47,7,2020, ,      511002501
2023,1,1,45,11,2021, ,      511102601
2023,1,2,63,8,2018, ,      511203701
2023,1,2,85,9,2019, ,      511203801
2023,1,2,90,5,2023, ,      511204101
2023,1,1,75,6,2021, ,      511600202
2023,1,1,75,10,2022, ,      511705401
2023,1,2,44,9,2022,4,      511707502
2023,1,2,67,4,2022, ,      511707503
2023,2,2,46,12,2022,4,      511707503
2023,1,1,78,12,2019, ,      511714601
2023,1,2,75,6,2018, ,      511801401
2023,1,1,21,10,2022, ,      511801901
2023,1,2,90,12,2018, ,      511816001
2023,1,2,70,6,2020, ,      511818801
2023,1,2,86,8,2019, ,      511906301
2023,2,1,56,12,2021, ,      511906301
2023,1,1,74,7,2019, ,      512405301
2023,2,2,49,8,2019,4,      512405301
2023,1,1,88,3,2023, ,      512407901
2023,1,1,19,6,2019, ,      512503801
2023,1,1,97,9,2018, ,      512801901
2023,1,1,90,10,2018, ,      512910001
2023,1,1,34,5,2018, ,      512911401
2023,1,1,38,10,2018, ,      513004701
2023,1,1,24,6,2023, ,      513201101
2023,1,2,70,12,2022, ,      513400401
2023,1,1,77,3,2020, ,      513608101
2023,1,1,87,9,2021, ,      513702601
2023,1,1,90,8,2019, ,      513704701
2023,1,2,46,4,2018,4,      513806901
2023,1,2,68,4,2018, ,      513812501
2023,1,2,77,6,2021, ,      513812701
2023,1,2,80,5,2020, ,      513921901
2023,1,2,78,6,2023, ,      514105901
2023,1,2,59,3,2019, ,      514201101
2023,1,1,50,1,2022, ,      514205701
2023,2,1,93,5,2023, ,      514205701
2023,1,1,36,7,2019, ,      514212701
2023,1,1,21,2,2022, ,      514511501
2023,2,1,25,2,2022, ,      514511501
2023,1,2,54,7,2019, ,      514604001
2023,1,1,0,12,2019, ,      514610601
2023,1,2,84,3,2019, ,      514705301
2023,1,1,86,10,2022, ,      514804401
2023,1,2,72,7,2019, ,      514810601
2023,1,1,63,5,2019, ,      514910201
2023,1,2,51,4,2023, ,      515000301
2023,1,1,67,9,2019, ,      515002501
2023,1,1,67,11,2021, ,      515003701
2023,1,1,93,9,2022, ,      515200801
2023,1,1,76,5,2020, ,      515213201
2023,1,1,95,6,2019, ,      515309101
2023,1,1,45,2,2021, ,      515700101
2023,1,2,74,11,2019, ,      515701201
2023,1,1,79,7,2020, ,      515804301
2023,1,2,68,6,2018, ,      515907901
2023,1,1,80,10,2019, ,      516001201
2023,1,1,87,5,2023, ,      516002101
2023,1,2,87,3,2018, ,      516005101
2023,1,2,87,10,2023, ,      516109501
2023,1,1,60,5,2020, ,      516112001
2023,1,1,68,8,2020, ,      516212601
2023,1,2,67,10,2021, ,      516311501
2023,2,2,98,11,2022, ,      516311501
2023,1,1,62,5,2020, ,      516402001
2023,2,1,86,2,2021, ,      516402001
2023,1,1,95,6,2023, ,      516407201
2023,1,1,26,2,2021, ,      516512301
2023,1,1,51,7,2020, ,      516614001
2023,1,1,66,12,2022, ,      516702201
2023,1,2,63,2,2020, ,      516816001
2023,1,2,82,10,2022, ,      516906001
2023,1,1,97,4,2022, ,      517000701
2023,1,1,93,4,2020, ,      517103101
2023,1,1,92,7,2021, ,      517109001
2023,1,2,64,3,2023, ,      517204901
2023,1,1,60,5,2020, ,      517303901
2023,1,1,0,1,2021, ,      517305801
2023,1,1,88,7,2020, ,      517505501
2023,1,2,80,7,2020, ,      517808301
2023,1,1,73,10,2021, ,      518004801
2023,1,1,16,6,2020, ,      518101601
2023,1,2,75,4,2022, ,      518118001
2023,1,1,79,1,2019, ,      518120501
2023,1,1,47,12,2022, ,      518200401
2023,1,2,76,11,2018, ,      518201801
2023,1,1,83,3,2021, ,      518301201
2023,2,2,70,11,2021, ,      518301201
2023,1,1,78,5,2021, ,      518501401
2023,1,1,82,5,2020, ,      518614801
2023,1,2,55,8,2022, ,      518706401
2023,1,1,92,11,2019, ,      518712801
2023,2,2,71,4,2021, ,      518712801
2023,1,1,56,7,2021, ,      518718101
2023,1,2,84,9,2022, ,      518719701
2023,1,1,74,10,2022, ,      518817501
2023,1,1,39,5,2020, ,      519710701
2023,1,1,60,5,2021, ,      519711701
2023,1,1,74,1,2018, ,      519810301
2023,1,1,67,6,2021, ,      519905701
2023,1,1,52,3,2020, ,      519907601
2023,1,1,98,6,2023, ,      520101501
2023,1,1,78,10,2022, ,      520110301
2023,1,2,55,3,2022, ,      520113301
2023,1,1,88,1,2021, ,      520414001
2023,2,2,65,1,2021, ,      520414001
2023,1,1,53,6,2018, ,      520602901
2023,1,2,82,5,2021, ,      520702201
2023,1,1,62,1,2020, ,      520707301
2023,1,2,78,3,2021, ,      521010701
2023,1,2,54,12,2022, ,      521204801
2023,1,1,79,11,2020, ,      521304401
2023,1,2,92,9,2020, ,      521404501
2023,1,2,60,3,2021, ,      521412901
2023,1,1,63,2,2020, ,      521415401
2023,1,2,87,6,2018, ,      521504201
2023,1,1,91,9,2020, ,      521505801
2023,2,2,85,1,2023, ,      521505801
2023,1,1,56,4,2020, ,      521607101
2023,1,1,90,3,2021, ,      521701301
2023,1,2,83,7,2023, ,      521702501
2023,1,2,84,7,2020, ,      521708301
2023,1,1,74,2,2020, ,      521801501
2023,1,1,21,7,2023, ,      521909301
2023,1,2,65,3,2022, ,      522011502
2023,1,2,63,8,2019, ,      522107101
2023,1,1,22,2,2018, ,      522204401
2023,1,2,56,2,2020, ,      522312501
2023,1,2,80,3,2022, ,      522400101
2023,1,1,75,7,2020, ,      522408701
2023,1,1,80,6,2020, ,      522603201
2023,1,1,60,7,2021, ,      522605701
2023,1,2,90,3,2022, ,      522901701
2023,1,1,99,7,2021, ,      523106101
2023,1,2,94,2,2018, ,      523113701
2023,1,1,22,7,2018, ,      523207501
2023,1,2,57,6,2020, ,      523500401
2023,1,1,56,6,2020, ,      523503701
2023,1,2,60,10,2021, ,      523629601
2023,1,1,83,7,2021, ,      523707501
2023,1,1,76,2,2021, ,      523709601
2023,1,1,31,10,2019, ,      523902401
2023,1,1,69,2,2020, ,      524209401
2023,1,2,45,3,2019,4,      524216701
2023,1,1,64,7,2019, ,      524401501
2023,1,1,57,9,2019, ,      524402201
2023,1,1,85,10,2021, ,      524600301
2023,1,1,83,3,2019, ,      524801401
2023,1,1,75,9,2018, ,      524808501
2023,1,1,72,6,2020, ,      524902301
2023,1,1,65,6,2020, ,      525005501
2023,1,1,59,1,2021, ,      525100301
2023,1,2,98,12,2021, ,      525203401
2023,1,1,38,2,2022, ,      525401101
2023,1,2,47,10,2021,4,      525509401
2023,1,1,28,1,2022, ,      525606301
2023,1,2,53,8,2018, ,      525808101
2023,1,2,14,10,2018,4,      526004001
2023,1,1,54,6,2019, ,      526101601
2023,1,1,46,3,2023, ,      526300401
2023,1,1,80,6,2021, ,      526308101
2023,2,2,69,8,2021, ,      526308101
2023,1,1,79,8,2023, ,      526600101
2023,1,1,79,7,2020, ,      527101101
2023,2,2,77,11,2021, ,      527101101
2023,1,2,70,8,2020, ,      527103301
2023,1,2,68,11,2023, ,      527202901
2023,1,2,52,9,2021, ,      527207101
2023,1,1,64,9,2022, ,      527406701
2023,1,2,87,1,2021, ,      527408501
2023,1,1,63,8,2020, ,      527500601
2023,1,1,47,1,2018, ,      527501001
2023,1,1,60,1,2021, ,      527506001
2023,1,1,63,5,2021, ,      527708801
2023,1,1,70,7,2019, ,      528001801
2023,1,1,84,4,2020, ,      528106401
2023,1,2,77,7,2021, ,      528210001
2023,1,2,79,8,2018, ,      528604001
2023,1,1,23,5,2019, ,      528708001
2023,1,1,61,1,2021, ,      528904601
2023,1,1,74,12,2020, ,      528905301
2023,1,1,79,8,2021, ,      528905501
2023,1,1,93,9,2022, ,      529000801
2023,1,1,83,1,2021, ,      529003001
2023,1,1,90,8,2020, ,      529004601
2023,1,2,96,11,2019, ,      529103001
2023,1,1,80,9,2018, ,      529402301
2023,1,2,64,9,2018, ,      529404401
2023,1,1,98,12,2018, ,      529510601
2023,2,2,64,1,2019, ,      529510601
2023,1,2,61,2,2020, ,      529512301
2023,1,2,74,4,2021, ,      529515101
2023,1,1,71,4,2021, ,      529601101
2023,2,2,60,4,2021, ,      529601101
2023,1,2,84,6,2023, ,      529605501
2023,1,1,43,2,2021, ,      529702401
2023,1,2,59,5,2022, ,      529706001
2023,1,2,15,6,2021,4,      529706601
2023,1,1,39,2,2019, ,      529800201
2023,1,1,54,10,2022, ,      529903501
2023,1,2,3,12,2021, ,      530200901
2023,1,2,0,3,2019, ,      530203301
2023,1,2,84,12,2023, ,      530402801
2023,1,2,69,12,2019, ,      530703101
2023,1,2,70,2,2023, ,      530801601
2023,1,2,66,12,2022, ,      530812801
2023,1,1,35,2,2023, ,      530813101
2023,1,1,83,9,2020, ,      530900101
2023,1,2,90,5,2022, ,      530900501
2023,1,2,76,8,2023, ,      530907601
2023,1,2,78,2,2022, ,      531105501
2023,1,2,70,9,2019, ,      531205601
2023,1,1,71,11,2022, ,      531206201
2023,1,2,84,4,2021, ,      531404501
2023,1,2,59,12,2020, ,      531507801
2023,1,1,71,3,2023, ,      531602901
2023,1,1,36,8,2021, ,      531703401
2023,1,2,72,4,2023, ,      531810301
2023,1,2,101,6,2022, ,      531902501
2023,1,2,78,8,2018, ,      531903901
2023,1,1,62,7,2019, ,      531906301
2023,1,1,0,4,2023, ,      532204101
2023,1,2,85,5,2023, ,      532304601
2023,1,2,98,8,2021, ,      532404601
2023,1,2,55,11,2022, ,      532502301
2023,1,2,20,12,2020,4,      532503301
2023,1,2,0,10,2021, ,      532507901
2023,2,2,77,4,2023, ,      532507901
2023,1,2,94,11,2019, ,      532901101
2023,1,2,57,9,2018, ,      533006201
2023,1,2,92,1,2022, ,      533103301
2023,1,2,90,4,2022, ,      533106001
2023,1,1,44,8,2020, ,      533205801
2023,1,2,75,4,2023, ,      533301401
2023,1,1,29,9,2021, ,      533306901
2023,1,1,77,5,2021, ,      533307001
2023,1,1,67,8,2019, ,      533503701
2023,1,2,78,7,2022, ,      533507501
2023,1,1,72,4,2019, ,      533607501
2023,1,2,100,2,2022, ,      533608901
2023,1,2,0,11,2023, ,      533806301
2023,1,1,89,9,2019, ,      533900801
2023,1,1,53,8,2018, ,      533905601
2023,1,2,45,6,2019,4,      534003601
2023,1,2,72,11,2022, ,      534303701
2023,1,2,24,11,2020,4,      534414901
2023,1,2,73,3,2020, ,      534503901
2023,1,1,81,10,2018, ,      534806501
2023,1,2,65,10,2018, ,      534902501
2023,1,1,58,11,2022, ,      534910601
2023,1,2,97,1,2020, ,      535004901
2023,2,2,9,9,2022, ,      535004901
2023,3,1,98,7,2023, ,      535004901
2023,1,1,90,2,2022, ,      535414701
2023,1,1,85,6,2022, ,      535708101
2023,1,2,2,11,2022, ,      535710401
2023,1,2,62,4,2021, ,      535906701
2023,1,1,64,11,2021, ,      536001701
2023,1,1,38,9,2022, ,      536302201
2023,1,1,84,4,2020, ,      536606401
2023,1,2,3,2,2018, ,      536607501
2023,1,1,83,8,2020, ,      536702701
2023,1,1,70,10,2023, ,      536711301
2023,1,2,30,9,2021,4,      536904801
2023,1,1,47,7,2020, ,      537002001
2023,1,1,49,5,2019, ,      537005501
2023,1,2,49,2,2019,4,      537012001
2023,1,2,15,7,2018,4,      537305601
2023,1,1,63,12,2019, ,      537406201
2023,1,1,86,7,2020, ,      537502001
2023,2,2,57,9,2020, ,      537502001
2023,1,1,44,3,2020, ,      537506501
2023,1,2,78,12,2022, ,      537511101
2023,1,2,79,7,2022, ,      537704901
2023,1,1,78,9,2019, ,      538103801
2023,1,1,80,4,2023, ,      538400601
2023,1,2,78,5,2022, ,      538502301
2023,1,1,82,3,2020, ,      538504901
2023,1,1,60,4,2021, ,      538601701
2023,1,2,78,10,2018, ,      538712901
2023,1,2,74,3,2019, ,      538714801
2023,1,1,68,9,2020, ,      538800701
2023,1,1,65,8,2018, ,      538800901
2023,1,2,67,2,2020, ,      539017601
2023,1,2,86,2,2020, ,      539211701
2023,1,2,57,10,2018, ,      539413901
2023,1,1,86,8,2020, ,      539600701
2023,1,2,65,3,2018, ,      539808601
2023,1,2,90,10,2020, ,      539808701
2023,1,1,50,9,2018, ,      540007201
2023,1,1,65,9,2022, ,      540302301
2023,1,1,23,12,2018, ,      540501201
2023,1,1,77,3,2023, ,      540812501
2023,1,1,65,11,2020, ,      540907701
2023,1,2,46,7,2018,4,      541009201
2023,1,2,23,2,2019,4,      541302301
2023,2,1,22,6,2020, ,      541302301
2023,1,1,83,3,2020, ,      541313301
2023,1,1,87,12,2022, ,      541708001
2023,1,1,75,9,2019, ,      541709801
2023,1,1,41,11,2018, ,      541806901
2023,1,2,92,2,2023, ,      541912001
2023,1,1,42,11,2021, ,      542011101
2023,1,2,6,6,2020, ,      542204101
2023,1,2,67,8,2018, ,      542215201
2023,1,2,44,5,2020,4,      542403401
2023,1,2,56,9,2018, ,      542403701
2023,1,1,72,10,2020, ,      542410801
2023,2,2,82,9,2022, ,      542410801
2023,1,2,14,6,2023,4,      542500901
2023,1,1,0,2,2018, ,      542600301
2023,1,1,18,6,2022, ,      542605601
2023,1,1,81,5,2021, ,      542900301
